#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string
#group,false,false,true,true,false,false,true,true,true,true,true,true,true
#default,mean,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,container_name,host,namespace,node_name,pod_name
,,3,2022-11-14T06:09:38Z,2022-11-14T06:14:38Z,2022-11-14T06:11:30Z,7367902,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,cartservice-7f8f549cd5-zxcff
,,3,2022-11-14T06:09:38Z,2022-11-14T06:14:38Z,2022-11-14T06:11:40Z,5694830,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,cartservice-7f8f549cd5-zxcff
,,3,2022-11-14T06:09:38Z,2022-11-14T06:14:38Z,2022-11-14T06:11:50Z,6008115,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,cartservice-7f8f549cd5-zxcff
,,3,2022-11-14T06:09:38Z,2022-11-14T06:14:38Z,2022-11-14T06:12:00Z,7318541,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,cartservice-7f8f549cd5-zxcff
,,3,2022-11-14T06:09:38Z,2022-11-14T06:14:38Z,2022-11-14T06:12:10Z,7318541,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,cartservice-7f8f549cd5-zxcff
,,3,2022-11-14T06:09:38Z,2022-11-14T06:14:38Z,2022-11-14T06:12:20Z,6495693,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,cartservice-7f8f549cd5-zxcff
,,3,2022-11-14T06:09:38Z,2022-11-14T06:14:38Z,2022-11-14T06:12:30Z,6149154,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,cartservice-7f8f549cd5-zxcff
,,3,2022-11-14T06:09:38Z,2022-11-14T06:14:38Z,2022-11-14T06:12:40Z,6149154,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,cartservice-7f8f549cd5-zxcff
,,3,2022-11-14T06:09:38Z,2022-11-14T06:14:38Z,2022-11-14T06:12:50Z,4810733,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,cartservice-7f8f549cd5-zxcff
,,3,2022-11-14T06:09:38Z,2022-11-14T06:14:38Z,2022-11-14T06:13:00Z,6860305,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,cartservice-7f8f549cd5-zxcff
,,3,2022-11-14T06:09:38Z,2022-11-14T06:14:38Z,2022-11-14T06:13:10Z,6860305,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,cartservice-7f8f549cd5-zxcff
,,3,2022-11-14T06:09:38Z,2022-11-14T06:14:38Z,2022-11-14T06:13:20Z,4429072,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,cartservice-7f8f549cd5-zxcff
,,3,2022-11-14T06:09:38Z,2022-11-14T06:14:38Z,2022-11-14T06:13:30Z,6576275,cpu_usage_nanocores,kubernetes_pod_container,server,sail-1,boutique,sail-2,cartservice-7f8f549cd5-zxcff
